sale_id,sale_date,year,month,store_name,location,store_type,product_name,category,quantity,unit_price,discount_amount,total_sales,cost_price,gross_profit,payment_method
SALE-100170,2023-11-25,2023,11,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Body Lotion,Body Care,11,4500,500,49000,3200,13800,POS
SALE-100171,2023-11-14,2023,11,GrandSquare Ikeja,Ikeja,Supermarket,GlowCare Facial Cleanser,Skin Care,2,4800,0,9600,3300,3000,Cash
SALE-100172,2024-01-11,2024,1,Jendol Ikorodu,Ikorodu,Superstore,GlowCare Body Lotion,Body Care,2,4500,1000,8000,3200,1600,Transfer
SALE-100173,2024-05-27,2024,5,Justrite Ipaja Ayobo,Ipaja,Supermarket,GlowCare Facial Cleanser,Skin Care,13,4800,1000,61400,3300,18500,Transfer
SALE-100174,2025-05-22,2025,5,Justrite Abule Egba,Abule Egba,Supermarket,GlowCare Facial Cleanser,Skin Care,14,4800,500,66700,3300,20500,Cash
SALE-100175,2023-01-05,2023,1,Shoprite Festival Mall,Festac,Supermarket,GlowCare Shower Gel,Bath Care,14,3800,0,53200,2600,16800,POS
SALE-100176,2023-05-12,2023,5,Jendol Egbeda,Egbeda,Superstore,GlowCare Body Scrub,Body Care,10,4200,0,42000,3000,12000,POS
SALE-100177,2023-10-23,2023,10,Justrite Ipaja Ayobo,Ipaja,Supermarket,GlowCare Shower Gel,Bath Care,13,3800,0,49400,2600,15600,Cash
SALE-100178,2025-11-12,2025,11,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Body Lotion,Body Care,1,4500,0,4500,3200,1300,Transfer
SALE-100179,2024-05-17,2024,5,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Body Scrub,Body Care,8,4200,1000,32600,3000,8600,Transfer
SALE-100180,2025-11-28,2025,11,Shoprite Festival Mall,Festac,Supermarket,GlowCare Shower Gel,Bath Care,7,3800,500,26100,2600,7900,POS
SALE-100181,2025-11-04,2025,11,Bokku Mart Agege,Agege,Retail/Wholesale,GlowCare Body Lotion,Body Care,4,4500,0,18000,3200,5200,Transfer
SALE-100182,2025-07-11,2025,7,Shoprite The Palms,Lekki,Supermarket,GlowCare Body Scrub,Body Care,6,4200,0,25200,3000,7200,Cash
SALE-100183,2025-10-17,2025,10,Justrite Abule Egba,Abule Egba,Supermarket,GlowCare Shower Gel,Bath Care,7,3800,0,26600,2600,8400,POS
SALE-100184,2023-07-15,2023,7,Justrite Ogba,Ogba,Supermarket,GlowCare Face Cream,Skin Care,10,5200,0,52000,3600,16000,Transfer
SALE-100185,2025-05-14,2025,5,Justrite Ogba,Ogba,Supermarket,GlowCare Body Scrub,Body Care,4,4200,0,16800,3000,4800,Transfer
SALE-100186,2023-02-16,2023,2,Shoprite The Palms,Lekki,Supermarket,GlowCare Facial Cleanser,Skin Care,13,4800,0,62400,3300,19500,Transfer
SALE-100187,2023-04-05,2023,4,Shoprite Festival Mall,Festac,Supermarket,GlowCare Shower Gel,Bath Care,4,3800,1000,14200,2600,3800,POS
SALE-100188,2023-03-10,2023,3,Shoprite The Palms,Lekki,Supermarket,GlowCare Shower Gel,Bath Care,14,3800,0,53200,2600,16800,POS
SALE-100189,2024-12-12,2024,12,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Face Cream,Skin Care,14,5200,500,72300,3600,21900,POS
SALE-100190,2023-05-21,2023,5,Justrite Ipaja Ayobo,Ipaja,Supermarket,GlowCare Face Cream,Skin Care,9,5200,0,46800,3600,14400,Transfer
SALE-100191,2025-04-07,2025,4,Jendol Ikorodu,Ikorodu,Superstore,GlowCare Facial Cleanser,Skin Care,12,4800,1000,56600,3300,17000,Cash
SALE-100192,2025-06-06,2025,6,Justrite Abule Egba,Abule Egba,Supermarket,GlowCare Face Cream,Skin Care,1,5200,1000,4200,3600,600,Transfer
SALE-100193,2025-10-10,2025,10,Shoprite Festival Mall,Festac,Supermarket,GlowCare Body Scrub,Body Care,14,4200,1000,57800,3000,15800,Cash
SALE-100194,2025-02-17,2025,2,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Body Lotion,Body Care,14,4500,0,63000,3200,18200,Cash
SALE-100195,2024-02-24,2024,2,Justrite Ogba,Ogba,Supermarket,GlowCare Body Lotion,Body Care,1,4500,500,4000,3200,800,POS
SALE-100196,2024-07-20,2024,7,Shoprite Festival Mall,Festac,Supermarket,GlowCare Body Scrub,Body Care,9,4200,0,37800,3000,10800,Cash
SALE-100197,2023-07-21,2023,7,Shoprite The Palms,Lekki,Supermarket,GlowCare Body Lotion,Body Care,5,4500,0,22500,3200,6500,Cash
SALE-100198,2024-07-28,2024,7,Shoprite The Palms,Lekki,Supermarket,GlowCare Body Lotion,Body Care,10,4500,500,44500,3200,12500,POS
SALE-100199,2024-01-21,2024,1,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Face Cream,Skin Care,11,5200,0,57200,3600,17600,Transfer
SALE-100200,2024-10-01,2024,10,Jendol Ikorodu,Ikorodu,Superstore,GlowCare Shower Gel,Bath Care,12,3800,500,45100,2600,13900,Transfer
SALE-100201,2024-10-25,2024,10,Jendol Egbeda,Egbeda,Superstore,GlowCare Facial Cleanser,Skin Care,6,4800,0,28800,3300,9000,Cash
SALE-100202,2023-06-26,2023,6,Bokku Mart Agege,Agege,Retail/Wholesale,GlowCare Shower Gel,Bath Care,6,3800,0,22800,2600,7200,POS
SALE-100203,2025-12-08,2025,12,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Body Lotion,Body Care,4,4500,0,18000,3200,5200,Cash
SALE-100204,2023-05-28,2023,5,Justrite Ogba,Ogba,Supermarket,GlowCare Facial Cleanser,Skin Care,13,4800,1000,61400,3300,18500,Cash
SALE-100205,2023-11-23,2023,11,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Body Scrub,Body Care,14,4200,500,58300,3000,16300,Transfer
SALE-100206,2025-08-09,2025,8,Shoprite Festival Mall,Festac,Supermarket,GlowCare Body Scrub,Body Care,1,4200,0,4200,3000,1200,Cash
SALE-100207,2023-10-13,2023,10,Justrite Ipaja Ayobo,Ipaja,Supermarket,GlowCare Shower Gel,Bath Care,2,3800,0,7600,2600,2400,POS
SALE-100208,2025-10-06,2025,10,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Facial Cleanser,Skin Care,1,4800,0,4800,3300,1500,POS
SALE-100209,2025-08-04,2025,8,Shoprite The Palms,Lekki,Supermarket,GlowCare Body Lotion,Body Care,8,4500,0,36000,3200,10400,Transfer
SALE-100210,2025-03-10,2025,3,Jendol Alakuko,Alakuko,Superstore,GlowCare Face Cream,Skin Care,3,5200,0,15600,3600,4800,POS
SALE-100211,2023-03-28,2023,3,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Facial Cleanser,Skin Care,2,4800,500,9100,3300,2500,Cash
SALE-100212,2025-10-28,2025,10,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Body Lotion,Body Care,7,4500,500,31000,3200,8600,Transfer
SALE-100213,2024-03-18,2024,3,Bokku Mart Agege,Agege,Retail/Wholesale,GlowCare Body Lotion,Body Care,5,4500,500,22000,3200,6000,Transfer
SALE-100214,2025-10-03,2025,10,Justrite Ipaja Ayobo,Ipaja,Supermarket,GlowCare Face Cream,Skin Care,3,5200,1000,14600,3600,3800,POS
SALE-100215,2025-03-24,2025,3,Jendol Ikorodu,Ikorodu,Superstore,GlowCare Facial Cleanser,Skin Care,4,4800,0,19200,3300,6000,POS
SALE-100216,2024-04-13,2024,4,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Face Cream,Skin Care,7,5200,0,36400,3600,11200,Transfer
SALE-100217,2023-05-31,2023,5,Justrite Abule Egba,Abule Egba,Supermarket,GlowCare Shower Gel,Bath Care,13,3800,500,48900,2600,15100,Cash
SALE-100218,2024-11-30,2024,11,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Face Cream,Skin Care,1,5200,500,4700,3600,1100,Cash
SALE-100219,2025-01-15,2025,1,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Shower Gel,Bath Care,7,3800,500,26100,2600,7900,Cash
SALE-100220,2025-03-15,2025,3,Justrite Ogba,Ogba,Supermarket,GlowCare Body Lotion,Body Care,2,4500,0,9000,3200,2600,Transfer
SALE-100221,2025-05-03,2025,5,GrandSquare Ikeja,Ikeja,Supermarket,GlowCare Body Lotion,Body Care,10,4500,0,45000,3200,13000,Transfer
SALE-100222,2023-05-08,2023,5,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Face Cream,Skin Care,3,5200,0,15600,3600,4800,POS
SALE-100223,2024-06-04,2024,6,Justrite Ipaja Ayobo,Ipaja,Supermarket,GlowCare Face Cream,Skin Care,13,5200,0,67600,3600,20800,Transfer
SALE-100224,2024-05-08,2024,5,Shoprite The Palms,Lekki,Supermarket,GlowCare Face Cream,Skin Care,10,5200,0,52000,3600,16000,Cash
SALE-100225,2024-09-01,2024,9,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Body Scrub,Body Care,11,4200,0,46200,3000,13200,POS
SALE-100226,2023-05-08,2023,5,Justrite Abule Egba,Abule Egba,Supermarket,GlowCare Face Cream,Skin Care,4,5200,0,20800,3600,6400,POS
SALE-100227,2023-02-03,2023,2,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Body Scrub,Body Care,9,4200,0,37800,3000,10800,POS
SALE-100228,2024-08-10,2024,8,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Body Scrub,Body Care,10,4200,0,42000,3000,12000,Cash
SALE-100229,2023-01-27,2023,1,Jendol Egbeda,Egbeda,Superstore,GlowCare Shower Gel,Bath Care,8,3800,0,30400,2600,9600,Cash
SALE-100230,2025-03-31,2025,3,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Face Cream,Skin Care,13,5200,0,67600,3600,20800,POS
SALE-100231,2025-09-07,2025,9,GrandSquare Ikeja,Ikeja,Supermarket,GlowCare Face Cream,Skin Care,14,5200,1000,71800,3600,21400,POS
SALE-100232,2025-10-16,2025,10,Justrite Ogba,Ogba,Supermarket,GlowCare Shower Gel,Bath Care,1,3800,500,3300,2600,700,Cash
SALE-100233,2025-03-04,2025,3,Bokku Mart Agege,Agege,Retail/Wholesale,GlowCare Body Scrub,Body Care,11,4200,1000,45200,3000,12200,Transfer
SALE-100234,2024-11-06,2024,11,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Shower Gel,Bath Care,7,3800,1000,25600,2600,7400,Transfer
SALE-100235,2023-04-08,2023,4,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Body Scrub,Body Care,8,4200,0,33600,3000,9600,POS
SALE-100236,2025-01-20,2025,1,Shoprite The Palms,Lekki,Supermarket,GlowCare Shower Gel,Bath Care,3,3800,1000,10400,2600,2600,Transfer
SALE-100237,2025-08-15,2025,8,Jendol Ikorodu,Ikorodu,Superstore,GlowCare Body Scrub,Body Care,11,4200,0,46200,3000,13200,Cash
SALE-100238,2023-06-03,2023,6,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Body Scrub,Body Care,9,4200,0,37800,3000,10800,Cash
SALE-100239,2023-03-02,2023,3,Jendol Ikorodu,Ikorodu,Superstore,GlowCare Face Cream,Skin Care,9,5200,500,46300,3600,13900,Transfer
SALE-100240,2023-05-11,2023,5,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Body Scrub,Body Care,12,4200,1000,49400,3000,13400,Transfer
SALE-100241,2023-04-12,2023,4,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Facial Cleanser,Skin Care,3,4800,0,14400,3300,4500,Transfer
SALE-100242,2025-03-27,2025,3,Bokku Mart Agege,Agege,Retail/Wholesale,GlowCare Body Lotion,Body Care,10,4500,0,45000,3200,13000,Transfer
SALE-100243,2023-01-12,2023,1,Justrite Ipaja Ayobo,Ipaja,Supermarket,GlowCare Shower Gel,Bath Care,8,3800,500,29900,2600,9100,Cash
SALE-100244,2024-01-09,2024,1,Justrite Ogba,Ogba,Supermarket,GlowCare Body Lotion,Body Care,2,4500,0,9000,3200,2600,Transfer
SALE-100245,2024-05-03,2024,5,Bokku Mart Agege,Agege,Retail/Wholesale,GlowCare Face Cream,Skin Care,10,5200,1000,51000,3600,15000,Transfer
SALE-100246,2024-02-05,2024,2,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Face Cream,Skin Care,5,5200,0,26000,3600,8000,POS
SALE-100247,2024-01-26,2024,1,Justrite Abule Egba,Abule Egba,Supermarket,GlowCare Body Lotion,Body Care,3,4500,1000,12500,3200,2900,POS
SALE-100248,2025-04-06,2025,4,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Body Scrub,Body Care,2,4200,500,7900,3000,1900,POS
SALE-100249,2024-01-07,2024,1,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Shower Gel,Bath Care,2,3800,500,7100,2600,1900,POS
SALE-100250,2024-09-06,2024,9,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Shower Gel,Bath Care,12,3800,1000,44600,2600,13400,Cash
SALE-100251,2023-05-11,2023,5,Justrite Abule Egba,Abule Egba,Supermarket,GlowCare Shower Gel,Bath Care,8,3800,0,30400,2600,9600,Transfer
SALE-100252,2025-09-09,2025,9,GrandSquare Ikeja,Ikeja,Supermarket,GlowCare Body Lotion,Body Care,4,4500,0,18000,3200,5200,POS
SALE-100253,2025-07-09,2025,7,Bokku Mart Agege,Agege,Retail/Wholesale,GlowCare Face Cream,Skin Care,1,5200,1000,4200,3600,600,Cash
SALE-100254,2025-06-12,2025,6,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Shower Gel,Bath Care,10,3800,0,38000,2600,12000,POS
SALE-100255,2023-09-08,2023,9,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Body Scrub,Body Care,13,4200,0,54600,3000,15600,Transfer
SALE-100256,2025-11-28,2025,11,Shoprite The Palms,Lekki,Supermarket,GlowCare Body Scrub,Body Care,14,4200,0,58800,3000,16800,Cash
SALE-100257,2023-11-14,2023,11,Justrite Abule Egba,Abule Egba,Supermarket,GlowCare Facial Cleanser,Skin Care,9,4800,1000,42200,3300,12500,Transfer
SALE-100258,2024-01-12,2024,1,Jendol Alakuko,Alakuko,Superstore,GlowCare Body Lotion,Body Care,7,4500,1000,30500,3200,8100,Cash
SALE-100259,2024-07-30,2024,7,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Shower Gel,Bath Care,13,3800,0,49400,2600,15600,POS
SALE-100260,2023-11-20,2023,11,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Body Scrub,Body Care,9,4200,1000,36800,3000,9800,Cash
SALE-100261,2025-08-06,2025,8,Jendol Egbeda,Egbeda,Superstore,GlowCare Body Lotion,Body Care,9,4500,1000,39500,3200,10700,Transfer
SALE-100262,2023-03-02,2023,3,Justrite Abule Egba,Abule Egba,Supermarket,GlowCare Shower Gel,Bath Care,12,3800,0,45600,2600,14400,Transfer
SALE-100263,2023-01-11,2023,1,Bokku Mart Agege,Agege,Retail/Wholesale,GlowCare Face Cream,Skin Care,9,5200,500,46300,3600,13900,Transfer
SALE-100264,2025-06-03,2025,6,Shoprite Festival Mall,Festac,Supermarket,GlowCare Body Scrub,Body Care,14,4200,0,58800,3000,16800,Transfer
SALE-100265,2023-08-14,2023,8,Jendol Egbeda,Egbeda,Superstore,GlowCare Face Cream,Skin Care,9,5200,0,46800,3600,14400,POS
SALE-100266,2023-09-16,2023,9,Justrite Ipaja Ayobo,Ipaja,Supermarket,GlowCare Body Scrub,Body Care,5,4200,0,21000,3000,6000,Transfer
SALE-100267,2024-12-27,2024,12,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Body Lotion,Body Care,3,4500,1000,12500,3200,2900,POS
SALE-100268,2024-02-23,2024,2,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Face Cream,Skin Care,14,5200,0,72800,3600,22400,Transfer
SALE-100269,2023-06-09,2023,6,Shoprite Festival Mall,Festac,Supermarket,GlowCare Body Scrub,Body Care,8,4200,0,33600,3000,9600,Transfer
SALE-100270,2023-11-25,2023,11,Shoprite The Palms,Lekki,Supermarket,GlowCare Body Scrub,Body Care,2,4200,500,7900,3000,1900,Cash
SALE-100271,2025-08-09,2025,8,Shoprite Festival Mall,Festac,Supermarket,GlowCare Shower Gel,Bath Care,12,3800,0,45600,2600,14400,Cash
SALE-100272,2025-07-09,2025,7,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Facial Cleanser,Skin Care,10,4800,0,48000,3300,15000,Transfer
SALE-100273,2023-02-09,2023,2,Jendol Egbeda,Egbeda,Superstore,GlowCare Body Scrub,Body Care,11,4200,500,45700,3000,12700,POS
SALE-100274,2025-09-10,2025,9,GrandSquare Ikeja,Ikeja,Supermarket,GlowCare Shower Gel,Bath Care,5,3800,1000,18000,2600,5000,POS
SALE-100275,2025-07-02,2025,7,Justrite Ogba,Ogba,Supermarket,GlowCare Body Scrub,Body Care,12,4200,1000,49400,3000,13400,Cash
SALE-100276,2025-03-06,2025,3,Justrite Abule Egba,Abule Egba,Supermarket,GlowCare Body Scrub,Body Care,1,4200,0,4200,3000,1200,Cash
SALE-100277,2023-08-12,2023,8,Bokku Mart Agege,Agege,Retail/Wholesale,GlowCare Shower Gel,Bath Care,10,3800,500,37500,2600,11500,POS
SALE-100278,2023-02-09,2023,2,Jendol Ikorodu,Ikorodu,Superstore,GlowCare Body Scrub,Body Care,13,4200,0,54600,3000,15600,POS
SALE-100279,2023-08-04,2023,8,Shoprite Festival Mall,Festac,Supermarket,GlowCare Facial Cleanser,Skin Care,1,4800,500,4300,3300,1000,Transfer
SALE-100280,2025-03-26,2025,3,Jendol Egbeda,Egbeda,Superstore,GlowCare Body Scrub,Body Care,11,4200,0,46200,3000,13200,Cash
SALE-100281,2023-12-22,2023,12,Jendol Ikorodu,Ikorodu,Superstore,GlowCare Facial Cleanser,Skin Care,7,4800,0,33600,3300,10500,Transfer
SALE-100282,2024-07-10,2024,7,Jendol Alakuko,Alakuko,Superstore,GlowCare Body Lotion,Body Care,3,4500,500,13000,3200,3400,Transfer
SALE-100283,2024-03-01,2024,3,Jendol Alakuko,Alakuko,Superstore,GlowCare Shower Gel,Bath Care,5,3800,0,19000,2600,6000,Transfer
SALE-100284,2023-03-23,2023,3,Shoprite The Palms,Lekki,Supermarket,GlowCare Face Cream,Skin Care,14,5200,0,72800,3600,22400,Cash
SALE-100285,2023-10-22,2023,10,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Body Scrub,Body Care,14,4200,500,58300,3000,16300,Cash
SALE-100286,2023-01-17,2023,1,Justrite Ipaja Ayobo,Ipaja,Supermarket,GlowCare Face Cream,Skin Care,12,5200,1000,61400,3600,18200,Cash
SALE-100287,2024-11-05,2024,11,Justrite Ogba,Ogba,Supermarket,GlowCare Shower Gel,Bath Care,14,3800,500,52700,2600,16300,POS
SALE-100288,2025-09-20,2025,9,GrandSquare Ikeja,Ikeja,Supermarket,GlowCare Facial Cleanser,Skin Care,14,4800,0,67200,3300,21000,Cash
SALE-100289,2023-10-05,2023,10,Shoprite The Palms,Lekki,Supermarket,GlowCare Facial Cleanser,Skin Care,4,4800,0,19200,3300,6000,Transfer
SALE-100290,2023-07-11,2023,7,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Facial Cleanser,Skin Care,6,4800,0,28800,3300,9000,POS
SALE-100291,2025-06-04,2025,6,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Face Cream,Skin Care,8,5200,500,41100,3600,12300,POS
SALE-100292,2023-11-02,2023,11,Bokku Mart Agege,Agege,Retail/Wholesale,GlowCare Facial Cleanser,Skin Care,4,4800,500,18700,3300,5500,Transfer
SALE-100293,2025-08-05,2025,8,Bokku Mart Agege,Agege,Retail/Wholesale,GlowCare Facial Cleanser,Skin Care,7,4800,0,33600,3300,10500,Transfer
SALE-100294,2025-11-22,2025,11,Justrite Ogba,Ogba,Supermarket,GlowCare Shower Gel,Bath Care,11,3800,0,41800,2600,13200,Transfer
SALE-100295,2025-01-07,2025,1,Bokku Mart Agege,Agege,Retail/Wholesale,GlowCare Facial Cleanser,Skin Care,1,4800,500,4300,3300,1000,Cash
SALE-100296,2023-02-08,2023,2,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Body Scrub,Body Care,13,4200,500,54100,3000,15100,POS
SALE-100297,2025-08-31,2025,8,Shoprite The Palms,Lekki,Supermarket,GlowCare Shower Gel,Bath Care,11,3800,500,41300,2600,12700,Cash
SALE-100298,2025-01-17,2025,1,Justrite Ipaja Ayobo,Ipaja,Supermarket,GlowCare Facial Cleanser,Skin Care,13,4800,0,62400,3300,19500,Transfer
SALE-100299,2025-05-18,2025,5,Jendol Ikorodu,Ikorodu,Superstore,GlowCare Facial Cleanser,Skin Care,6,4800,500,28300,3300,8500,Cash
SALE-100300,2024-07-23,2024,7,GrandSquare Ikeja,Ikeja,Supermarket,GlowCare Face Cream,Skin Care,13,5200,500,67100,3600,20300,Cash
SALE-100301,2025-03-03,2025,3,Justrite Ipaja Ayobo,Ipaja,Supermarket,GlowCare Facial Cleanser,Skin Care,2,4800,500,9100,3300,2500,Transfer
SALE-100302,2025-12-19,2025,12,Jendol Egbeda,Egbeda,Superstore,GlowCare Body Lotion,Body Care,13,4500,0,58500,3200,16900,Transfer
SALE-100303,2025-11-16,2025,11,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Facial Cleanser,Skin Care,7,4800,500,33100,3300,10000,Cash
SALE-100304,2025-08-17,2025,8,GrandSquare Ikeja,Ikeja,Supermarket,GlowCare Body Scrub,Body Care,8,4200,1000,32600,3000,8600,POS
SALE-100305,2025-06-17,2025,6,Shoprite The Palms,Lekki,Supermarket,GlowCare Body Lotion,Body Care,14,4500,0,63000,3200,18200,Transfer
SALE-100306,2024-06-04,2024,6,Justrite Ogba,Ogba,Supermarket,GlowCare Body Lotion,Body Care,12,4500,500,53500,3200,15100,POS
SALE-100307,2025-10-10,2025,10,Justrite Abule Egba,Abule Egba,Supermarket,GlowCare Body Scrub,Body Care,2,4200,1000,7400,3000,1400,Transfer
SALE-100308,2025-12-23,2025,12,Bokku Mart Agege,Agege,Retail/Wholesale,GlowCare Body Lotion,Body Care,8,4500,0,36000,3200,10400,POS
SALE-100309,2023-12-04,2023,12,Justrite Ogba,Ogba,Supermarket,GlowCare Shower Gel,Bath Care,13,3800,0,49400,2600,15600,Cash
SALE-100310,2023-04-12,2023,4,Jendol Egbeda,Egbeda,Superstore,GlowCare Shower Gel,Bath Care,6,3800,500,22300,2600,6700,Cash
SALE-100311,2024-02-05,2024,2,GrandSquare Ikeja,Ikeja,Supermarket,GlowCare Body Lotion,Body Care,14,4500,1000,62000,3200,17200,Transfer
SALE-100312,2024-08-14,2024,8,Justrite Ogba,Ogba,Supermarket,GlowCare Facial Cleanser,Skin Care,4,4800,0,19200,3300,6000,POS
SALE-100313,2025-07-24,2025,7,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Facial Cleanser,Skin Care,1,4800,0,4800,3300,1500,Cash
SALE-100314,2025-03-11,2025,3,Jendol Egbeda,Egbeda,Superstore,GlowCare Body Scrub,Body Care,14,4200,0,58800,3000,16800,Cash
SALE-100315,2023-04-26,2023,4,Jendol Alakuko,Alakuko,Superstore,GlowCare Face Cream,Skin Care,6,5200,500,30700,3600,9100,POS
SALE-100316,2023-05-02,2023,5,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Face Cream,Skin Care,10,5200,500,51500,3600,15500,Cash
SALE-100317,2023-11-13,2023,11,Shoprite Festival Mall,Festac,Supermarket,GlowCare Shower Gel,Bath Care,6,3800,0,22800,2600,7200,POS
SALE-100318,2023-08-11,2023,8,Jendol Egbeda,Egbeda,Superstore,GlowCare Face Cream,Skin Care,12,5200,1000,61400,3600,18200,POS
SALE-100319,2023-04-21,2023,4,Jendol Ikorodu,Ikorodu,Superstore,GlowCare Shower Gel,Bath Care,4,3800,1000,14200,2600,3800,POS
SALE-100320,2023-01-22,2023,1,Jendol Alakuko,Alakuko,Superstore,GlowCare Shower Gel,Bath Care,9,3800,1000,33200,2600,9800,POS
SALE-100321,2023-01-14,2023,1,Jendol Ikorodu,Ikorodu,Superstore,GlowCare Face Cream,Skin Care,6,5200,1000,30200,3600,8600,Transfer
SALE-100322,2025-06-27,2025,6,Jendol Egbeda,Egbeda,Superstore,GlowCare Body Scrub,Body Care,3,4200,0,12600,3000,3600,Transfer
SALE-100323,2025-01-19,2025,1,Shoprite The Palms,Lekki,Supermarket,GlowCare Body Scrub,Body Care,8,4200,0,33600,3000,9600,Transfer
SALE-100324,2023-11-05,2023,11,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Shower Gel,Bath Care,12,3800,0,45600,2600,14400,POS
SALE-100325,2025-07-02,2025,7,Shoprite Festival Mall,Festac,Supermarket,GlowCare Body Scrub,Body Care,8,4200,0,33600,3000,9600,Transfer
SALE-100326,2025-07-12,2025,7,Jendol Alakuko,Alakuko,Superstore,GlowCare Shower Gel,Bath Care,3,3800,0,11400,2600,3600,Cash
SALE-100327,2023-12-19,2023,12,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Facial Cleanser,Skin Care,1,4800,0,4800,3300,1500,Cash
SALE-100328,2023-06-08,2023,6,Jendol Alakuko,Alakuko,Superstore,GlowCare Body Scrub,Body Care,8,4200,1000,32600,3000,8600,Cash
SALE-100329,2024-05-30,2024,5,GrandSquare Ikeja,Ikeja,Supermarket,GlowCare Facial Cleanser,Skin Care,14,4800,1000,66200,3300,20000,POS
SALE-100330,2025-08-04,2025,8,Jendol Egbeda,Egbeda,Superstore,GlowCare Facial Cleanser,Skin Care,10,4800,0,48000,3300,15000,POS
SALE-100331,2024-07-31,2024,7,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Facial Cleanser,Skin Care,6,4800,500,28300,3300,8500,POS
SALE-100332,2025-01-24,2025,1,Shoprite Festival Mall,Festac,Supermarket,GlowCare Face Cream,Skin Care,6,5200,0,31200,3600,9600,Transfer
SALE-100333,2024-06-13,2024,6,Justrite Ipaja Ayobo,Ipaja,Supermarket,GlowCare Body Scrub,Body Care,1,4200,500,3700,3000,700,POS
SALE-100334,2023-04-10,2023,4,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Face Cream,Skin Care,12,5200,0,62400,3600,19200,POS
SALE-100335,2023-01-02,2023,1,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Body Scrub,Body Care,5,4200,0,21000,3000,6000,Cash
SALE-100336,2024-07-06,2024,7,Justrite Ogba,Ogba,Supermarket,GlowCare Facial Cleanser,Skin Care,13,4800,500,61900,3300,19000,POS
